rxn_index,rxn,min,max,subsystem
3222,MAR08276,0,-0,Blood group biosynthesis
3223,MAR08277,0,-0,Blood group biosynthesis
3224,MAR08278,0,-0,Blood group biosynthesis
3225,MAR08279,0,-0,Blood group biosynthesis
3226,MAR08280,0,-0,Blood group biosynthesis
3227,MAR08284,0,-0,Blood group biosynthesis
3228,MAR08285,0,-0,Blood group biosynthesis
3229,MAR08286,0,-0,Blood group biosynthesis
3230,MAR08291,0,-0,Blood group biosynthesis
3231,MAR08292,0,-0,Blood group biosynthesis
3232,MAR08293,0,-0,Blood group biosynthesis
3233,MAR08294,0,-0,Blood group biosynthesis
3234,MAR08305,0,-0,Blood group biosynthesis
3235,MAR08306,0,-0,Blood group biosynthesis
3236,MAR08316,0,-0,Blood group biosynthesis
3237,MAR08317,0,-0,Blood group biosynthesis
3238,MAR08318,0,-0,Blood group biosynthesis
3239,MAR08325,0,-0,Blood group biosynthesis
3240,MAR08337,0,-0,Blood group biosynthesis
3241,MAR00712,0,-0,Nicotinate and nicotinamide metabolism
3242,MAR03992,0,999.952967782818,Nicotinate and nicotinamide metabolism
3243,MAR04252,0,1000,Nicotinate and nicotinamide metabolism
3244,MAR04253,0,1000,Nicotinate and nicotinamide metabolism
3245,MAR04254,0,1000,Nicotinate and nicotinamide metabolism
3246,MAR04255,0,1000,Nicotinate and nicotinamide metabolism
3247,MAR04257,0,1000,Nicotinate and nicotinamide metabolism
3248,MAR04260,0,-0,Nicotinate and nicotinamide metabolism
3249,MAR04261,0,-0,Nicotinate and nicotinamide metabolism
3250,MAR04262,-1000,999.999926685928,Nicotinate and nicotinamide metabolism
3251,MAR04263,0,999.999926685928,Nicotinate and nicotinamide metabolism
3252,MAR04264,0,1000,Nicotinate and nicotinamide metabolism
3253,MAR04265,0,1000,Nicotinate and nicotinamide metabolism
3254,MAR04267,0,-3.97903932025656e-13,Nicotinate and nicotinamide metabolism
3255,MAR04269,1.12790885395953e-05,1000,Nicotinate and nicotinamide metabolism
3256,MAR04270,0,999.999988720912,Nicotinate and nicotinamide metabolism
3258,MAR04276,0,-0,Nicotinate and nicotinamide metabolism
3259,MAR04278,0,-0,Nicotinate and nicotinamide metabolism
3260,MAR04662,0,1000,Nicotinate and nicotinamide metabolism
3261,MAR07143,0,999.999926685928,Nicotinate and nicotinamide metabolism
3262,MAR07623,0,-0,Nicotinate and nicotinamide metabolism
3263,MAR07625,0,-0,Nicotinate and nicotinamide metabolism
3264,MAR07676,0,-0,Nicotinate and nicotinamide metabolism
3265,MAR08790,0,-0,Nicotinate and nicotinamide metabolism
3266,MAR08791,-999.999926685928,1000,Nicotinate and nicotinamide metabolism
3267,MAR03871,0,1000,Pantothenate and CoA biosynthesis
3268,MAR04058,0,0.000665466191878934,Pantothenate and CoA biosynthesis
3269,MAR04498,0,1000,Pantothenate and CoA biosynthesis
3270,MAR04500,0,1000,Pantothenate and CoA biosynthesis
3271,MAR04714,0,0.000665466192034475,Pantothenate and CoA biosynthesis
3272,MAR04715,0,0.000665466191778652,Pantothenate and CoA biosynthesis
3273,MAR04716,0,0.000665466192430714,Pantothenate and CoA biosynthesis
3274,MAR04717,0,-0,Pantothenate and CoA biosynthesis
3275,MAR04718,0.000443644127585685,0.000665466191984848,Pantothenate and CoA biosynthesis
3276,MAR04723,0,0.000665466192701497,Pantothenate and CoA biosynthesis
3277,MAR04725,0,0.000665466192386499,Pantothenate and CoA biosynthesis
3278,MAR04727,0,1000,Pantothenate and CoA biosynthesis
3279,MAR04730,0,0.000665466191776432,Pantothenate and CoA biosynthesis
3280,MAR04731,-0.000665466191549058,-0,Pantothenate and CoA biosynthesis
3281,MAR04732,0,1000,Pantothenate and CoA biosynthesis
3282,MAR04733,0,0.00066546619156288,Pantothenate and CoA biosynthesis
3283,MAR04734,0,0.000665466191878934,Pantothenate and CoA biosynthesis
3284,MAR07731,0,-0,Pantothenate and CoA biosynthesis
3285,MAR00663,0,801.426505785208,Inositol phosphate metabolism
3286,MAR04308,0,801.426505889702,Inositol phosphate metabolism
3287,MAR06540,0,801.423046064817,Inositol phosphate metabolism
3288,MAR06542,0,1000,Inositol phosphate metabolism
3289,MAR06543,0,1000,Inositol phosphate metabolism
3290,MAR06544,0,1000,Inositol phosphate metabolism
3291,MAR06545,0,1000,Inositol phosphate metabolism
3292,MAR06546,0,1000,Inositol phosphate metabolism
3293,MAR06547,0,1000,Inositol phosphate metabolism
3294,MAR06548,0,1000,Inositol phosphate metabolism
3295,MAR06549,0,1000,Inositol phosphate metabolism
3296,MAR06550,0,1000,Inositol phosphate metabolism
3297,MAR06551,0,1000,Inositol phosphate metabolism
3298,MAR06552,0,1000,Inositol phosphate metabolism
3299,MAR06553,0,1000,Inositol phosphate metabolism
3300,MAR06554,0,1000,Inositol phosphate metabolism
3301,MAR06555,0,1000,Inositol phosphate metabolism
3302,MAR06556,0,1000,Inositol phosphate metabolism
3303,MAR06557,0,1000,Inositol phosphate metabolism
3304,MAR06558,0,1000,Inositol phosphate metabolism
3305,MAR06559,0,534.28203093279,Inositol phosphate metabolism
3306,MAR06560,0,534.282030709878,Inositol phosphate metabolism
3307,MAR06561,0,641.138437462077,Inositol phosphate metabolism
3308,MAR06562,0,641.138437462077,Inositol phosphate metabolism
3309,MAR06563,0,1000,Inositol phosphate metabolism
3310,MAR06564,0,1000,Inositol phosphate metabolism
3311,MAR06565,0,1000,Inositol phosphate metabolism
3312,MAR06566,0,1000,Inositol phosphate metabolism
3313,MAR06567,0,-0,Inositol phosphate metabolism
3314,MAR06568,0,-0,Inositol phosphate metabolism
3315,MAR06569,0,457.956026322748,Inositol phosphate metabolism
3316,MAR06570,0,457.956026322748,Inositol phosphate metabolism
3317,MAR06571,0,1000,Inositol phosphate metabolism
3318,MAR06572,0,1000,Inositol phosphate metabolism
3319,MAR06573,0,-0,Inositol phosphate metabolism
3320,MAR06574,0,1000,Inositol phosphate metabolism
3321,MAR06576,0,1000,Inositol phosphate metabolism
3322,MAR06579,0,1000,Inositol phosphate metabolism
3323,MAR06580,0,-0,Inositol phosphate metabolism
3324,MAR06581,0,462.071607656196,Inositol phosphate metabolism
3325,MAR06583,0,1000,Inositol phosphate metabolism
3326,MAR06584,0,-0,Inositol phosphate metabolism
3327,MAR06585,0,462.071607656196,Inositol phosphate metabolism
3328,MAR06587,0,1000,Inositol phosphate metabolism
3329,MAR06591,0,1000,Inositol phosphate metabolism
3330,MAR06592,0,1000,Inositol phosphate metabolism
3331,MAR06595,0,1000,Inositol phosphate metabolism
3332,MAR07652,0,1000,Inositol phosphate metabolism
3333,MAR07654,0,-0,Inositol phosphate metabolism
3334,MAR07655,0,1000,Inositol phosphate metabolism
3335,MAR07656,0,1000,Inositol phosphate metabolism
3336,MAR08799,0,-0,Inositol phosphate metabolism
3337,MAR08800,0,-0,Inositol phosphate metabolism
3338,MAR08801,0,457.95800314701,Inositol phosphate metabolism
3339,MAR08802,0,457.95800314701,Inositol phosphate metabolism
3340,MAR08803,0,-0,Inositol phosphate metabolism
3341,MAR08804,0,-0,Inositol phosphate metabolism
3342,MAR08805,0,-0,Inositol phosphate metabolism
3343,MAR08807,0,-0,Inositol phosphate metabolism
3344,MAR08808,0,-0,Inositol phosphate metabolism
3345,MAR08809,0,-0,Inositol phosphate metabolism
3346,MAR08810,0,-0,Inositol phosphate metabolism
3347,MAR08811,0,-0,Inositol phosphate metabolism
3348,MAR08812,0,-0,Inositol phosphate metabolism
3349,MAR08813,0,1000,Inositol phosphate metabolism
3350,MAR08814,0,-0,Inositol phosphate metabolism
3351,MAR08815,0,1000,Inositol phosphate metabolism
3352,MAR08816,0,-0,Inositol phosphate metabolism
3353,MAR08817,0,-0,Inositol phosphate metabolism
3354,MAR08818,0,-0,Inositol phosphate metabolism
3355,MAR08819,0,-0,Inositol phosphate metabolism
3356,MAR08821,0,-0,Inositol phosphate metabolism
3357,MAR08822,0,641.138436851852,Inositol phosphate metabolism
3358,MAR08824,0,1000,Inositol phosphate metabolism
3359,MAR08826,0,-0,Inositol phosphate metabolism
3360,MAR08829,0,-0,Inositol phosphate metabolism
3361,MAR08830,0,-0,Inositol phosphate metabolism
3362,MAR08831,0,-0,Inositol phosphate metabolism
3363,MAR08835,0,1000,Inositol phosphate metabolism
3364,MAR08836,0,-0,Inositol phosphate metabolism
3365,MAR03925,-1000,1000,Folate metabolism
3366,MAR04332,-1000,1000,Folate metabolism
3367,MAR04333,-1000,1000,Folate metabolism
3368,MAR04335,0,-0,Folate metabolism
3369,MAR04336,0,1000,Folate metabolism
3370,MAR04338,0,487.851627966694,Folate metabolism
3371,MAR04340,0,-0,Folate metabolism
3372,MAR04440,-1000,1000,Folate metabolism
3373,MAR04442,-1000,1000,Folate metabolism
3374,MAR04444,-1000,1000,Folate metabolism
3375,MAR04446,0,1000,Folate metabolism
3376,MAR04448,0,1000,Folate metabolism
3377,MAR04503,-1000,487.851628470886,Folate metabolism
3378,MAR04505,0,-0,Folate metabolism
3379,MAR04654,-999.999998390368,1000,Folate metabolism
3380,MAR04655,-999.999998390368,1000,Folate metabolism
3381,MAR04656,0,-0,Folate metabolism
3382,MAR07908,0,-0,Folate metabolism
3383,MAR07909,0,-0,Folate metabolism
3384,MAR07910,0,-0,Folate metabolism
3385,MAR07911,0,-0,Folate metabolism
3386,MAR07912,0,-0,Folate metabolism
3387,MAR07913,0,-0,Folate metabolism
3388,MAR07916,0,-0,Folate metabolism
3389,MAR07919,0,-0,Folate metabolism
3390,MAR07920,0,-0,Folate metabolism
3391,MAR07921,0,-0,Folate metabolism
3392,MAR07922,0,-0,Folate metabolism
3393,MAR07925,0,-0,Folate metabolism
3394,MAR08105,0,-0,Folate metabolism
3395,MAR08106,0,-0,Folate metabolism
3396,MAR08107,0,-0,Folate metabolism
3397,MAR08108,0,-0,Folate metabolism
3398,MAR08109,0,-0,Folate metabolism
3399,MAR08110,0,-0,Folate metabolism
3400,MAR08112,0,-0,Folate metabolism
3401,MAR08113,0,-0,Folate metabolism
3402,MAR08114,0,-0,Folate metabolism
3403,MAR08115,0,-0,Folate metabolism
3404,MAR08116,0,-0,Folate metabolism
3405,MAR08117,0,-0,Folate metabolism
3406,MAR08129,0,-0,Folate metabolism
3407,MAR08130,0,-0,Folate metabolism
3408,MAR08132,0,-0,Folate metabolism
3409,MAR08133,0,-0,Folate metabolism
3410,MAR08135,0,-0,Folate metabolism
3411,MAR08136,0,-0,Folate metabolism
3412,MAR08137,0,-0,Folate metabolism
3413,MAR08138,0,-0,Folate metabolism
3414,MAR08139,0,-0,Folate metabolism
3415,MAR08140,0,-0,Folate metabolism
3416,MAR08141,0,-0,Folate metabolism
3417,MAR08142,0,-0,Folate metabolism
3418,MAR08144,-1000,1000,Folate metabolism
3419,MAR08758,0,458.673701111213,Folate metabolism
3420,MAR07661,0,1000,Biotin metabolism
3421,MAR07662,0,-0,Biotin metabolism
3422,MAR07663,0,-0,Biotin metabolism
3423,MAR07668,0,1000,Biotin metabolism
3424,MAR07669,0,1000,Biotin metabolism
3425,MAR07670,0,1000,Biotin metabolism
3426,MAR07671,0,1000,Biotin metabolism
3427,MAR07672,0,1000,Biotin metabolism
3428,MAR07673,0,1000,Biotin metabolism
3429,MAR04160,0,0.0853260746741675,Biopterin metabolism
3430,MAR04162,0,-0,Biopterin metabolism
3431,MAR04163,1.60963202233688e-06,0.08532607467411,Biopterin metabolism
3432,MAR04165,-999.999998390368,0.0853260746740716,Biopterin metabolism
3433,MAR04166,0,1000,Biopterin metabolism
3434,MAR04167,0,1000,Biopterin metabolism
3435,MAR04169,0,0.0853260746741675,Biopterin metabolism
3436,MAR04170,0,-0,Biopterin metabolism
3437,MAR04523,-1000,1000,Biopterin metabolism
3438,MAR04539,-1000,1000,Biopterin metabolism
3439,MAR04540,-1000,1000,Biopterin metabolism
3440,MAR04541,-1000,1000,Biopterin metabolism
3441,MAR04542,-1000,1000,Biopterin metabolism
3442,MAR04543,-1000,1000,Biopterin metabolism
3443,MAR04544,-1000,1000,Biopterin metabolism
3444,MAR04817,0,0.0853260746741853,Biopterin metabolism
3445,MAR04818,0,-0,Biopterin metabolism
3446,MAR04833,-0.0853260746741853,-0,Biopterin metabolism
3447,MAR04834,0,-0,Biopterin metabolism
3448,MAR04835,-0.0853260746741853,-0,Biopterin metabolism
3449,MAR04836,0,-0,Biopterin metabolism
3450,MAR08538,0,0.08532446504215,Biopterin metabolism
3451,MAR08738,0,-0,Biopterin metabolism
3452,MAR08739,0,-0,Biopterin metabolism
3453,MAR06396,0,-0,Ascorbate and aldarate metabolism
3454,MAR08345,0,-0,Ascorbate and aldarate metabolism
3455,MAR08349,0,-0,Ascorbate and aldarate metabolism
3456,MAR03991,0,249.999999597592,Porphyrin metabolism
3457,MAR04657,0,1000,Porphyrin metabolism
3458,MAR04744,6.438528e-06,500,Porphyrin metabolism
3459,MAR04746,1.609632e-06,125,Porphyrin metabolism
3460,MAR04748,1.609632e-06,125,Porphyrin metabolism
3461,MAR04750,1.609632e-06,125,Porphyrin metabolism
3462,MAR04752,1.609632e-06,125,Porphyrin metabolism
3463,MAR04755,0,125,Porphyrin metabolism
3464,MAR04757,0,125,Porphyrin metabolism
3465,MAR04764,0,-0,Porphyrin metabolism
3466,MAR04771,0,-0,Porphyrin metabolism
3467,MAR04772,0,-0,Porphyrin metabolism
3468,MAR06395,0,-0,Porphyrin metabolism
3469,MAR08634,0,-0,Porphyrin metabolism
3470,MAR06630,0,999.999946531446,Retinol metabolism
3471,MAR06631,0,999.999946531446,Retinol metabolism
3472,MAR06632,0,1.2037248e-06,Retinol metabolism
3473,MAR06633,0,1.2037248e-06,Retinol metabolism
3474,MAR06636,4.0170816e-06,999.999950548528,Retinol metabolism
3475,MAR06638,-999.999994373286,1000,Retinol metabolism
3476,MAR06641,8.024832e-07,1.2037248e-06,Retinol metabolism
3477,MAR06642,8.024832e-07,1.2037248e-06,Retinol metabolism
3478,MAR06644,1.60963202233688e-06,1000,Retinol metabolism
3479,MAR06657,8.024832e-07,1.2037248e-06,Retinol metabolism
3480,MAR06658,8.024832e-07,1.2037248e-06,Retinol metabolism
3481,MAR06659,-1.2037247643093e-06,-8.02483214101812e-07,Retinol metabolism
3482,MAR06660,-2.40744964230544e-06,-1.60496642820362e-06,Retinol metabolism
3483,MAR06662,-3.61817285465804e-06,4.81489917092404e-06,Retinol metabolism
3484,MAR06664,8.024832e-07,1.2037248e-06,Retinol metabolism
3485,MAR06665,8.024832e-07,1.2037248e-06,Retinol metabolism
3486,MAR06682,1.609632e-06,2.414448e-06,Retinol metabolism
3487,MAR06687,1.609632e-06,2.414448e-06,Retinol metabolism
3488,MAR06700,8.024832e-07,1.2037248e-06,Retinol metabolism
3489,MAR06701,8.024832e-07,1.2037248e-06,Retinol metabolism
3490,MAR06702,8.024832e-07,1.2037248e-06,Retinol metabolism
3491,MAR06703,8.024832e-07,1.2037248e-06,Retinol metabolism
3492,MAR08709,-999.999994373286,1000,Retinol metabolism
3493,MAR06506,1.609632e-06,1000,Riboflavin metabolism
3494,MAR06507,0,999.999998390368,Riboflavin metabolism
3495,MAR06508,1.609632e-06,1000,Riboflavin metabolism
3496,MAR06509,0,999.999998390368,Riboflavin metabolism
3497,MAR06511,0,-0,Riboflavin metabolism
3498,MAR04545,0,0.0138824022531026,Serotonin and melatonin biosynthesis
3499,MAR04548,0,999.95029831315,Serotonin and melatonin biosynthesis
3500,MAR04558,0,-0,Serotonin and melatonin biosynthesis
3501,MAR04559,0,-0,Serotonin and melatonin biosynthesis
3502,MAR04560,0,-0,Serotonin and melatonin biosynthesis
3503,MAR04561,0,-0,Serotonin and melatonin biosynthesis
3504,MAR04563,0,-0,Serotonin and melatonin biosynthesis
3505,MAR04204,1.609632e-06,999.979562098146,Thiamine metabolism
3506,MAR04206,0,1000,Thiamine metabolism
3507,MAR04207,0,1000,Thiamine metabolism
3508,MAR04208,0,999.979560488513,Thiamine metabolism
3509,MAR08744,0,-0,Thiamine metabolism
3510,MAR08613,8.04816e-07,1.207224e-06,Vitamin B12 metabolism
3511,MAR08615,1.60963202233688e-06,2.4144479766619e-06,Vitamin B12 metabolism
3512,MAR08616,1.60963202233688e-06,2.4144479766619e-06,Vitamin B12 metabolism
3513,MAR04064,0,1000,Vitamin B6 metabolism
3514,MAR04065,0,1000,Vitamin B6 metabolism
3515,MAR04066,0,1000,Vitamin B6 metabolism
3516,MAR04067,0,1000,Vitamin B6 metabolism
3517,MAR04068,0,1000,Vitamin B6 metabolism
3518,MAR04069,0,-0,Vitamin B6 metabolism
3519,MAR04070,0,-0,Vitamin B6 metabolism
3520,MAR04071,-2.4144479766619e-06,999.999998390368,Vitamin B6 metabolism
3521,MAR08102,0,-0,Vitamin B6 metabolism
3522,MAR08724,0,1000,Vitamin B6 metabolism
3523,MAR08725,0,1000,Vitamin B6 metabolism
3524,MAR02114,2.4074496e-06,4.8148992e-06,Vitamin D metabolism
3525,MAR02115,2.4074496e-06,4.8148992e-06,Vitamin D metabolism
3526,MAR02129,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3527,MAR02130,-1.2037247643093e-06,-0,Vitamin D metabolism
3528,MAR02131,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3529,MAR02132,0,1.2037248e-06,Vitamin D metabolism
3530,MAR02133,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3531,MAR02134,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3532,MAR02135,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3533,MAR02136,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3534,MAR02137,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3535,MAR02138,8.024832e-07,2.4074496e-06,Vitamin D metabolism
3536,MAR02139,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3537,MAR02140,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3538,MAR02142,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3539,MAR02143,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3540,MAR02144,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3541,MAR02145,8.024832e-07,1.2037248e-06,Vitamin D metabolism
3542,MAR06426,0,-0,Vitamin E metabolism
3543,MAR06427,0,-0,Vitamin E metabolism
3544,MAR06428,0,-0,Vitamin E metabolism
3545,MAR06429,0,-0,Vitamin E metabolism
3546,MAR06432,0,-0,Vitamin E metabolism
3547,MAR06433,0,-0,Vitamin E metabolism
3548,MAR06434,0,-0,Vitamin E metabolism
3549,MAR06435,0,-0,Vitamin E metabolism
3550,MAR06436,1.609632e-06,2.414448e-06,Vitamin E metabolism
3551,MAR06441,0,-0,Vitamin E metabolism
3552,MAR06442,0,-0,Vitamin E metabolism
3553,MAR06443,0,-0,Vitamin E metabolism
3554,MAR06444,0,-0,Vitamin E metabolism
3555,MAR06447,0,-0,Vitamin E metabolism
3556,MAR06448,0,-0,Vitamin E metabolism
3557,MAR06450,0,-0,Vitamin E metabolism
3558,MAR06451,0,-0,Vitamin E metabolism
3559,MAR06453,1.609632e-06,2.414448e-06,Vitamin E metabolism
3560,MAR06464,1.609632e-06,2.414448e-06,Vitamin E metabolism
3561,MAR06465,0,-0,Vitamin E metabolism
3562,MAR06466,1.609632e-06,2.414448e-06,Vitamin E metabolism
3563,MAR06467,0,-0,Vitamin E metabolism
3564,MAR06470,1.609632e-06,2.414448e-06,Vitamin E metabolism
3565,MAR06471,1.609632e-06,2.414448e-06,Vitamin E metabolism
3566,MAR06472,1.609632e-06,2.414448e-06,Vitamin E metabolism
3567,MAR06473,1.609632e-06,2.414448e-06,Vitamin E metabolism
3568,MAR06476,1.609632e-06,2.414448e-06,Vitamin E metabolism
3569,MAR06477,0,-0,Vitamin E metabolism
3570,MAR06478,1.609632e-06,2.414448e-06,Vitamin E metabolism
3571,MAR06479,0,-0,Vitamin E metabolism
3572,MAR06482,1.609632e-06,2.414448e-06,Vitamin E metabolism
3573,MAR06484,1.609632e-06,2.414448e-06,Vitamin E metabolism
3574,MAR06486,1.609632e-06,2.414448e-06,Vitamin E metabolism
3575,MAR06492,-2.4144479766619e-06,-1.60963202233688e-06,Vitamin E metabolism
3576,MAR06495,0,2.414448e-06,Vitamin E metabolism
3577,MAR06496,0,2.414448e-06,Vitamin E metabolism
3578,MAR06992,0,-0,Xenobiotics metabolism
3579,MAR06993,0,-0,Xenobiotics metabolism
3580,MAR06994,0,-0,Xenobiotics metabolism
3581,MAR06995,0,-0,Xenobiotics metabolism
3582,MAR06996,0,-0,Xenobiotics metabolism
3583,MAR06997,0,-0,Xenobiotics metabolism
3584,MAR06998,0,-0,Xenobiotics metabolism
3585,MAR06999,0,-0,Xenobiotics metabolism
3586,MAR07000,0,-0,Xenobiotics metabolism
3587,MAR07001,0,-0,Xenobiotics metabolism
3588,MAR07002,0,-0,Xenobiotics metabolism
3589,MAR07003,0,-0,Xenobiotics metabolism
3590,MAR07004,0,-0,Xenobiotics metabolism
3591,MAR07005,0,-0,Xenobiotics metabolism
3592,MAR07013,0,-0,Xenobiotics metabolism
3593,MAR07014,0,-0,Xenobiotics metabolism
3594,MAR07017,0,-0,Xenobiotics metabolism
3595,MAR07019,0,-0,Xenobiotics metabolism
3596,MAR07021,0,-0,Xenobiotics metabolism
3597,MAR07022,0,-0,Xenobiotics metabolism
3598,MAR07023,0,-0,Xenobiotics metabolism
3599,MAR07024,0,-0,Xenobiotics metabolism
3600,MAR07025,0,-0,Xenobiotics metabolism
3601,MAR07026,0,-0,Xenobiotics metabolism
3602,MAR07027,0,-0,Xenobiotics metabolism
3603,MAR07028,0,-0,Xenobiotics metabolism
3604,MAR07029,0,-0,Xenobiotics metabolism
3605,MAR07030,0,-0,Xenobiotics metabolism
3606,MAR07033,0,-0,Xenobiotics metabolism
3607,MAR07034,0,-0,Xenobiotics metabolism
3608,MAR07035,0,-0,Xenobiotics metabolism
3609,MAR07036,0,-0,Xenobiotics metabolism
3610,MAR07038,0,-0,Xenobiotics metabolism
3611,MAR07040,0,-0,Xenobiotics metabolism
3612,MAR07041,0,-0,Xenobiotics metabolism
3613,MAR07042,0,-0,Xenobiotics metabolism
3614,MAR07048,0,-0,Xenobiotics metabolism
3615,MAR07050,0,-0,Xenobiotics metabolism
3616,MAR07052,0,-0,Xenobiotics metabolism
3617,MAR07053,0,-0,Xenobiotics metabolism
3618,MAR07054,0,-0,Xenobiotics metabolism
3619,MAR07055,0,-0,Xenobiotics metabolism
3620,MAR07056,0,-0,Xenobiotics metabolism
3621,MAR07058,0,-0,Xenobiotics metabolism
3622,MAR07059,0,-0,Xenobiotics metabolism
3623,MAR07060,0,-0,Xenobiotics metabolism
3624,MAR07078,0,-0,Xenobiotics metabolism
3625,MAR07079,0,-0,Xenobiotics metabolism
3626,MAR07080,0,-0,Xenobiotics metabolism
3627,MAR07081,0,-0,Xenobiotics metabolism
3628,MAR07082,0,-0,Xenobiotics metabolism
3629,MAR07083,0,-0,Xenobiotics metabolism
3630,MAR07084,0,-0,Xenobiotics metabolism
3631,MAR07088,0,-0,Xenobiotics metabolism
3632,MAR07089,0,-0,Xenobiotics metabolism
3633,MAR07099,0,-0,Xenobiotics metabolism
3634,MAR07100,0,-0,Xenobiotics metabolism
3635,MAR07103,0,-0,Xenobiotics metabolism
3636,MAR09569,0,-0,Xenobiotics metabolism
3637,MAR03955,0,1000,Miscellaneous
3638,MAR03984,2.838669297408e-05,562.5,Miscellaneous
3639,MAR04201,0,-0,Miscellaneous
3640,MAR04202,0,-0,Miscellaneous
3641,MAR05406,0,-0,Miscellaneous
3642,MAR07794,0,-0,Miscellaneous
3643,MAR08751,0,-0,Miscellaneous
3644,MAR08752,0,-0,Miscellaneous
3645,MAR09474,0,-0,Isolated
3646,MAR09488,0,775.395941087116,Isolated
3647,MAR09489,0,775.395941087116,Isolated
3648,MAR09493,0,1000,Isolated
3649,MAR09494,0,1000,Isolated
3650,MAR09516,0,1000,Isolated
3651,MAR09517,0,1000,Isolated
3652,MAR09801,0,-0,Isolated
3653,MAR09807,0,-0,Isolated
3654,MAR09571,0,-0,Isolated
3655,MAR09572,0,-0,Isolated
3660,MAR00010,0,-0,Pool reactions
3661,MAR00553,0,-0,Pool reactions
3662,MAR00561,0,-0,Pool reactions
3663,MAR05238,0,-0,Pool reactions
3664,MAR05243,0,-0,Pool reactions
4905,MAR09725,0,-0,Artificial reactions
4906,MAR00031,0,1000,Pool reactions
4907,MAR00032,0,1000,Pool reactions
4908,MAR00039,0,-0,Beta-alanine metabolism
4909,MAR00040,1.60963202233688e-06,2.4144479766619e-06,Ubiquinone synthesis
4910,MAR00047,1.60963202233688e-06,2.4144479766619e-06,Ubiquinone synthesis
4911,MAR00048,1.60963202233688e-06,2.4144479766619e-06,Ubiquinone synthesis
4915,MAR00059,0,-0,Bile acid biosynthesis
4917,MAR00064,-1000,1000,Fatty acid oxidation
4919,MAR00067,0,-0,Fatty acid oxidation
4920,MAR00072,0,-0,Starch and sucrose metabolism
4921,MAR00073,0,999.999543901831,Biotin metabolism
4922,MAR00074,0,999.999543901831,Biotin metabolism
4923,MAR00076,-1000,1000,Fatty acid oxidation
4925,MAR00081,0,-0,Blood group biosynthesis
4926,MAR00082,0,-0,Blood group biosynthesis
4927,MAR00086,0,999.999543901831,Biotin metabolism
4930,MAR00091,0,999.999543901831,Biotin metabolism
4931,MAR00092,0,999.999543901831,Biotin metabolism
4934,MAR00101,0,1000,Cholesterol metabolism
4935,MAR00102,-1000,1000,Fatty acid oxidation
4936,MAR00103,0,999.950298313151,Fatty acid oxidation
4937,MAR00104,-192.004503532379,999.950290836475,Fatty acid oxidation
4938,MAR00105,-1000,1000,Fatty acid oxidation
4939,MAR00106,-1000,1000,Fatty acid oxidation
4940,MAR00107,-1000,1000,Fatty acid oxidation
4941,MAR00108,-1000,1000,Fatty acid oxidation
4942,MAR00109,-1000,1000,Fatty acid oxidation
4943,MAR00110,-1000,1000,Fatty acid oxidation
4944,MAR00111,-1000,1000,Fatty acid oxidation
4945,MAR00113,0,-0,Cholesterol metabolism
4946,MAR00114,0,-0,Cholesterol metabolism
4947,MAR00115,0,-0,Cholesterol metabolism
4948,MAR00116,0,-0,Cholesterol metabolism
4949,MAR00117,0,-0,Cholesterol metabolism
4950,MAR00118,0,-0,Cholesterol metabolism
4952,MAR00121,0,1000,Glycerophospholipid metabolism
4953,MAR00122,0,-0,Glycerophospholipid metabolism
4957,MAR00128,-1000,1000,Fatty acid oxidation
4958,MAR00129,0.000176305248,0.000264457872,Glycerophospholipid metabolism
4959,MAR00131,0,2.4144479766619e-06,Ubiquinone synthesis
4960,MAR00132,0,2.4144479766619e-06,Ubiquinone synthesis
4961,MAR00133,0,2.4144479766619e-06,Ubiquinone synthesis
4962,MAR00134,0,2.4144479766619e-06,Ubiquinone synthesis
4963,MAR00135,1.60963202233688e-06,2.4144479766619e-06,Ubiquinone synthesis
4965,MAR00139,0,-0,Fatty acid oxidation
4966,MAR00141,0,-0,Glycerophospholipid metabolism
4967,MAR00143,-1000,1000,Fatty acid oxidation
4968,MAR00144,0,999.950629615738,Fatty acid biosynthesis
4969,MAR00145,0,522.076496772018,Fatty acid biosynthesis
4970,MAR00146,0,752.528168181668,Fatty acid biosynthesis
4971,MAR00147,0,752.525831835276,Fatty acid biosynthesis
4972,MAR00148,0,999.950298212838,Fatty acid biosynthesis
4973,MAR00149,0,171.612089574036,Fatty acid biosynthesis
4974,MAR00150,0,171.612089611287,Fatty acid biosynthesis
4975,MAR00151,0,178.805029339191,Fatty acid biosynthesis
4976,MAR00152,0,436.858891403326,Fatty acid biosynthesis
4977,MAR00181,0,378.452621266468,Fatty acid biosynthesis
4978,MAR00186,0,999.950574329893,Fatty acid biosynthesis
4980,MAR00222,0,-0,Cholesterol metabolism
